pollinatorFamily,pollinatorName,plantFamily,plantName
Apidae,Bombus ruderarius,Orobanchaceae,Odontites vernus
Apidae,Bombus ruderarius,Orobanchaceae,Odontites vulgaris
Apidae,Bombus ruderarius,Orobanchaceae,Rhinanthus alectorolophus
Apidae,Bombus ruderarius,Orobanchaceae,Rhinanthus freynii
Apidae,Bombus ruderarius,Orobanchaceae,Rhinanthus minor
Apidae,Bombus ruderarius,Plantaginaceae,Veronica arvensis
Apidae,Bombus ruderarius,Psilostomidae,Trifolium
Apidae,Bombus ruderarius,Ranunculaceae,Delphinium consolida
Apidae,Bombus ruderarius,Ranunculaceae,Ranunculus
Apidae,Bombus ruderarius,Ranunculaceae,Ranunculus aquatilis
Apidae,Bombus ruderarius,Ranunculaceae,Ranunculus polyanthemos subsp. nemorosus
Apidae,Bombus ruderarius,Rosaceae,Fragaria ananassa
Apidae,Bombus ruderarius,Rosaceae,Geum rivale
Apidae,Bombus ruderarius,Rosaceae,Malus domestica
Apidae,Bombus ruderarius,Rosaceae,Potentilla anserina
Apidae,Bombus ruderarius,Rosaceae,Rubus
Apidae,Bombus ruderarius,Rubiaceae,Galium
Apidae,Bombus ruderatus,Alstroemeriaceae,Alstroemeria
Apidae,Bombus ruderatus,Amaranthaceae,Gomphrena globosa
Apidae,Bombus ruderatus,Amaryllidaceae,Agapanthus
Apidae,Bombus ruderatus,Amaryllidaceae,Agapanthus praecox
Apidae,Bombus ruderatus,Apiaceae,Anthriscus sylvestris
Apidae,Bombus ruderatus,Apidae,Bombus ruderatus
Apidae,Bombus ruderatus,Asteraceae,Asteraceae
Apidae,Bombus ruderatus,Asteraceae,Carduus nutans
Apidae,Bombus ruderatus,Asteraceae,Centaurea jacea
Apidae,Bombus ruderatus,Asteraceae,Centaurea kerneriana subsp. kerneriana
Apidae,Bombus ruderatus,Asteraceae,Centaurea scabiosa
Apidae,Bombus ruderatus,Asteraceae,Cirsium acaule
Apidae,Bombus ruderatus,Asteraceae,Cirsium vulgare
Apidae,Bombus ruderatus,Asteraceae,Cynara cardunculus scolymus
Apidae,Bombus ruderatus,Asteraceae,Helianthus annuus
Apidae,Bombus ruderatus,Asteraceae,Lophiolepis eriophora
Apidae,Bombus ruderatus,Asteraceae,Mantisalca salmantica
Apidae,Bombus ruderatus,Asteraceae,Onopordum illyricum
Apidae,Bombus ruderatus,Asteraceae,Senecio gallicus
Apidae,Bombus ruderatus,Asteraceae,Tagetes
Apidae,Bombus ruderatus,Asteraceae,Zinnia elegans
Apidae,Bombus ruderatus,Berberidaceae,Mahonia japonica
Apidae,Bombus ruderatus,Boraginaceae,Anchusa
Apidae,Bombus ruderatus,Boraginaceae,Borago officinalis
Apidae,Bombus ruderatus,Boraginaceae,Echium
Apidae,Bombus ruderatus,Boraginaceae,Echium brevirame
Apidae,Bombus ruderatus,Boraginaceae,Echium plantagineum
Apidae,Bombus ruderatus,Boraginaceae,Echium rosulatum
Apidae,Bombus ruderatus,Boraginaceae,Echium tuberculatum
Apidae,Bombus ruderatus,Boraginaceae,Echium vulgare
Apidae,Bombus ruderatus,Boraginaceae,Symphytum
Apidae,Bombus ruderatus,Caprifoliaceae,Centranthus ruber
Apidae,Bombus ruderatus,Caprifoliaceae,Diervilloideae
Apidae,Bombus ruderatus,Caprifoliaceae,Dipsacus sativus
Apidae,Bombus ruderatus,Caprifoliaceae,Leycesteria formosa
Apidae,Bombus ruderatus,Caprifoliaceae,Pterocephalus lasiospermus
Apidae,Bombus ruderatus,Caryophyllaceae,Silene
Apidae,Bombus ruderatus,Convolvulaceae,Ipomoea batatas
Apidae,Bombus ruderatus,Convolvulaceae,Ipomoea indica
Apidae,Bombus ruderatus,Crassulaceae,Aeonium urbicum
Apidae,Bombus ruderatus,Ericaceae,Rhododendron
Apidae,Bombus ruderatus,Fabaceae,Anthyllis vulneraria
Apidae,Bombus ruderatus,Fabaceae,Bituminaria bituminosa
Apidae,Bombus ruderatus,Fabaceae,Erophaca baetica
Apidae,Bombus ruderatus,Fabaceae,Fabaceae
Apidae,Bombus ruderatus,Fabaceae,Lathyrus latifolius
Apidae,Bombus ruderatus,Fabaceae,Lathyrus pratensis
Apidae,Bombus ruderatus,Fabaceae,Lathyrus tingitanus
Apidae,Bombus ruderatus,Fabaceae,Lotus corniculatus
Apidae,Bombus ruderatus,Fabaceae,Lupinus luteus
Apidae,Bombus ruderatus,Fabaceae,Onobrychis viciifolia
Apidae,Bombus ruderatus,Fabaceae,Ononis spinosa
Apidae,Bombus ruderatus,Fabaceae,Phaseolus vulgaris
Apidae,Bombus ruderatus,Fabaceae,Trifolium hybridum
Apidae,Bombus ruderatus,Fabaceae,Trifolium pratense
Apidae,Bombus ruderatus,Fabaceae,Trifolium repens
Apidae,Bombus ruderatus,Fabaceae,Vicia faba
Apidae,Bombus ruderatus,Fabaceae,Vicia lutea
Apidae,Bombus ruderatus,Fabaceae,Vicia melanops
Apidae,Bombus ruderatus,Fabaceae,Vicia sepium
Apidae,Bombus ruderatus,Geraniaceae,Geranium
Apidae,Bombus ruderatus,Geraniaceae,Geranium palmatum
Apidae,Bombus ruderatus,Geraniaceae,Pelargonium
Apidae,Bombus ruderatus,Hydrangeaceae,Hydrangea macrophylla
Apidae,Bombus ruderatus,Hydrophyllaceae,Phacelia tanacetifolia
Apidae,Bombus ruderatus,Iridaceae,Crocus neapolitanus
Apidae,Bombus ruderatus,Iridaceae,Freesia
Apidae,Bombus ruderatus,Iridaceae,Iris pseudacorus
Apidae,Bombus ruderatus,Lamiaceae,Ballota nigra
Apidae,Bombus ruderatus,Lamiaceae,Galeopsis ladanum
Apidae,Bombus ruderatus,Lamiaceae,Galeopsis tetrahit
Apidae,Bombus ruderatus,Lamiaceae,Lamium
Apidae,Bombus ruderatus,Lamiaceae,Lamium flexuosum subsp. flexuosum
Apidae,Bombus ruderatus,Lamiaceae,Lamium purpureum
Apidae,Bombus ruderatus,Lamiaceae,Lavandula
Apidae,Bombus ruderatus,Lamiaceae,Marrubium vulgare
Apidae,Bombus ruderatus,Lamiaceae,Nepeta racemosa
Apidae,Bombus ruderatus,Lamiaceae,Prunella vulgaris
Apidae,Bombus ruderatus,Lamiaceae,Pseudodictamnus mediterraneus
Apidae,Bombus ruderatus,Lamiaceae,Salvia
Apidae,Bombus ruderatus,Lamiaceae,Salvia officinalis
Apidae,Bombus ruderatus,Lamiaceae,Stachys sylvatica
Apidae,Bombus ruderatus,Lamiaceae,Thymbra capitata
Apidae,Bombus ruderatus,Malvaceae,Malva sylvestris
Apidae,Bombus ruderatus,Myrtaceae,Decaspermum blancoi
Apidae,Bombus ruderatus,Myrtaceae,Melaleuca
Apidae,Bombus ruderatus,Orchidaceae,Dactylorhiza maculata subsp. fuchsii
Apidae,Bombus ruderatus,Oxalidaceae,Oxalis pes-caprae
Apidae,Bombus ruderatus,Papaveraceae,Papaver rhoeas
Apidae,Bombus ruderatus,Plantaginaceae,Antirrhinum linkianum
Apidae,Bombus ruderatus,Plantaginaceae,Digitalis purpurea
Apidae,Bombus ruderatus,Polygalaceae,Polygala vulgaris
Apidae,Bombus ruderatus,Ranunculaceae,Anemone
Apidae,Bombus ruderatus,Ranunculaceae,Ranunculus
Apidae,Bombus ruderatus,Rosaceae,Malus domestica
Apidae,Bombus ruderatus,Rosaceae,Photinia
Apidae,Bombus ruderatus,Rosaceae,Prunus spinosa
Apidae,Bombus ruderatus,Rosaceae,Rhaphiolepis bibas
Apidae,Bombus ruderatus,Rosaceae,Rubus
Apidae,Bombus ruderatus,Rosaceae,Rubus cochinchinensis
Apidae,Bombus ruderatus,Scrophulariaceae,Scrophularia auriculata
Apidae,Bombus ruderatus,Scrophulariaceae,Verbascum chaixii subsp. orientale
Apidae,Bombus ruderatus,Solanaceae,Iochroma
Apidae,Bombus ruderatus,Solanaceae,Salpichroa origanifolia
Apidae,Bombus ruderatus,Tropaeolaceae,Tropaeolum majus
Apidae,Bombus ruderatus,Verbenaceae,Lantana camara
Apidae,Bombus ruderatus,NULL,Lamiales
Apidae,Bombus rupestris,Apiaceae,Anthriscus sylvestris
Apidae,Bombus rupestris,Apiaceae,Conopodium majus
Apidae,Bombus rupestris,Asparagaceae,Hyacinthoides non-scripta
Apidae,Bombus rupestris,Asteraceae,Achillea millefolium
Apidae,Bombus rupestris,Asteraceae,Arctium lappa
Apidae,Bombus rupestris,Asteraceae,Arctium minus
Apidae,Bombus rupestris,Asteraceae,Arctium tomentosum
Apidae,Bombus rupestris,Asteraceae,Asteraceae
Apidae,Bombus rupestris,Asteraceae,Carduus acanthoides
Apidae,Bombus rupestris,Asteraceae,Carduus crispus
Apidae,Bombus rupestris,Asteraceae,Carduus nutans
Apidae,Bombus rupestris,Asteraceae,Carduus platypus subsp. platypus
Apidae,Bombus rupestris,Asteraceae,Centaurea cyanus
Apidae,Bombus rupestris,Asteraceae,Centaurea jacea
Apidae,Bombus rupestris,Asteraceae,Centaurea kerneriana subsp. kerneriana
Apidae,Bombus rupestris,Asteraceae,Centaurea nigra
Apidae,Bombus rupestris,Asteraceae,Centaurea scabiosa
Apidae,Bombus rupestris,Asteraceae,Cirsium acaule
Apidae,Bombus rupestris,Asteraceae,Cirsium arvense
Apidae,Bombus rupestris,Asteraceae,Cirsium heterophyllum
Apidae,Bombus rupestris,Asteraceae,Cirsium palustre
Apidae,Bombus rupestris,Asteraceae,Cirsium vulgare
Apidae,Bombus rupestris,Asteraceae,Cynara cardunculus
Apidae,Bombus rupestris,Asteraceae,Eupatorium cannabinum
Apidae,Bombus rupestris,Asteraceae,Gaillardia aristata
Apidae,Bombus rupestris,Asteraceae,Helenium
Apidae,Bombus rupestris,Asteraceae,Helianthus annuus
Apidae,Bombus rupestris,Asteraceae,Hieracium
Apidae,Bombus rupestris,Asteraceae,Inula helenium
Apidae,Bombus rupestris,Asteraceae,Jacobaea erucifolia subsp. erucifolia
Apidae,Bombus rupestris,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Apidae,Bombus rupestris,Asteraceae,Leucanthemum
Apidae,Bombus rupestris,Asteraceae,Onopordum acanthium
Apidae,Bombus rupestris,Asteraceae,Pulicaria dysenterica
Apidae,Bombus rupestris,Asteraceae,Serratula tinctoria
Apidae,Bombus rupestris,Asteraceae,Silphium perfoliatum
Apidae,Bombus rupestris,Asteraceae,Solidago virgaurea
Apidae,Bombus rupestris,Asteraceae,Sonchus oleraceus
Apidae,Bombus rupestris,Asteraceae,Tagetes
Apidae,Bombus rupestris,Asteraceae,Taraxacum
Apidae,Bombus rupestris,Asteraceae,Taraxacum officinale
Apidae,Bombus rupestris,Boraginaceae,Anchusa officinalis
Apidae,Bombus rupestris,Boraginaceae,Cerinthe
Apidae,Bombus rupestris,Boraginaceae,Echium vulgare
Apidae,Bombus rupestris,Brassicaceae,Brassica rapa
Apidae,Bombus rupestris,Caprifoliaceae,Dipsacus
Apidae,Bombus rupestris,Caprifoliaceae,Dipsacus laciniatus
Apidae,Bombus rupestris,Caprifoliaceae,Dipsacus sativus
Apidae,Bombus rupestris,Caprifoliaceae,Knautia arvensis
Apidae,Bombus rupestris,Caprifoliaceae,Knautia drymeia
Apidae,Bombus rupestris,Caprifoliaceae,Lomelosia graminifolia
Apidae,Bombus rupestris,Caprifoliaceae,Scabiosa
Apidae,Bombus rupestris,Caprifoliaceae,Scabiosa columbaria
Apidae,Bombus rupestris,Caprifoliaceae,Succisa pratensis
Apidae,Bombus rupestris,Compositae,Cardueae
Apidae,Bombus rupestris,Compositae,Carduinae
Apidae,Bombus rupestris,Compositae,Cichorieae
Apidae,Bombus rupestris,Convolvulaceae,Convolvulus
Apidae,Bombus rupestris,Crassulaceae,Hylotelephium maximum
Apidae,Bombus rupestris,Ericaceae,Erica cinerea
Apidae,Bombus rupestris,Ericaceae,Erica tetralix
Apidae,Bombus rupestris,Eulophidae,Thymus
Apidae,Bombus rupestris,Fabaceae,Anthyllis vulneraria
Apidae,Bombus rupestris,Fabaceae,Astragalus onobrychis
Apidae,Bombus rupestris,Fabaceae,Hippocrepis comosa
Apidae,Bombus rupestris,Fabaceae,Lotus corniculatus
Apidae,Bombus rupestris,Fabaceae,"Medicago × varia"
Apidae,Bombus rupestris,Fabaceae,Trifolium hybridum
Apidae,Bombus rupestris,Fabaceae,Trifolium medium
Apidae,Bombus rupestris,Fabaceae,Trifolium pratense
Apidae,Bombus rupestris,Fabaceae,Trifolium repens
Apidae,Bombus rupestris,Fabaceae,Vicia
Apidae,Bombus rupestris,Fabaceae,Vicia cracca
Apidae,Bombus rupestris,Geraniaceae,Geranium
Apidae,Bombus rupestris,Lamiaceae,Ajuga reptans
Apidae,Bombus rupestris,Lamiaceae,Betonica alopecuros
Apidae,Bombus rupestris,Lamiaceae,Lamium
Apidae,Bombus rupestris,Lamiaceae,Lavandula latifolia
Apidae,Bombus rupestris,Lamiaceae,Marrubium
Apidae,Bombus rupestris,Lamiaceae,Origanum majorana
Apidae,Bombus rupestris,Lamiaceae,Origanum vulgare
Apidae,Bombus rupestris,Lamiaceae,Pseudodictamnus mediterraneus
Apidae,Bombus rupestris,Lamiaceae,Stachys germanica
Apidae,Bombus rupestris,Lamiaceae,Stachys recta
Apidae,Bombus rupestris,Lamiaceae,Thymus praecox
Apidae,Bombus rupestris,Onagraceae,Chamaenerion angustifolium
Apidae,Bombus rupestris,Plantaginaceae,Linaria vulgaris
Apidae,Bombus rupestris,Plantaginaceae,Plantago lanceolata
Apidae,Bombus rupestris,Psilostomidae,Trifolium
Apidae,Bombus rupestris,Ranunculaceae,Ranunculus
Apidae,Bombus rupestris,Rosaceae,Fragaria ananassa
Apidae,Bombus rupestris,Rosaceae,Fragaria viridis
Apidae,Bombus rupestris,Rosaceae,Potentilla valderia
Apidae,Bombus rupestris,Rosaceae,Prunus cerasus
Apidae,Bombus rupestris,Rosaceae,Rubus
Apidae,Bombus rupestris,Rosaceae,Rubus cochinchinensis
Apidae,Bombus rupestris,Rosaceae,Rubus idaeus
Apidae,Bombus rupestris,Scrophulariaceae,Buddleja
Apidae,Bombus rupestris,Scrophulariaceae,Buddleja davidii
Apidae,Bombus rupestris rupestris,Eulophidae,Thymus
Apidae,Bombus schrencki,Asteraceae,Arctium tomentosum
Apidae,Bombus schrencki,Asteraceae,Centaurea cyanus
Apidae,Bombus schrencki,Asteraceae,Centaurea jacea
Apidae,Bombus schrencki,Asteraceae,Centaurea scabiosa
Apidae,Bombus schrencki,Asteraceae,Cirsium arvense
Apidae,Bombus schrencki,Asteraceae,Cirsium palustre
Apidae,Bombus schrencki,Asteraceae,Sonchus oleraceus
Apidae,Bombus schrencki,Asteraceae,Taraxacum officinale
Apidae,Bombus schrencki,Boraginaceae,Anchusa officinalis
Apidae,Bombus schrencki,Boraginaceae,Echium vulgare
Apidae,Bombus schrencki,Brassicaceae,Brassica napus
Apidae,Bombus schrencki,Campanulaceae,Campanula patula
Apidae,Bombus schrencki,Campanulaceae,Campanula persicifolia
Apidae,Bombus schrencki,Caprifoliaceae,Knautia arvensis
Apidae,Bombus schrencki,Crassulaceae,Hylotelephium telephium
Apidae,Bombus schrencki,Fabaceae,Lathyrus pratensis
Apidae,Bombus schrencki,Fabaceae,Lupinus polyphyllus
Apidae,Bombus schrencki,Fabaceae,Medicago sativa
Apidae,Bombus schrencki,Fabaceae,"Medicago × varia"
Apidae,Bombus schrencki,Fabaceae,Trifolium hybridum
Apidae,Bombus schrencki,Fabaceae,Trifolium medium
Apidae,Bombus schrencki,Fabaceae,Trifolium pratense
Apidae,Bombus schrencki,Fabaceae,Trifolium repens
Apidae,Bombus schrencki,Fabaceae,Vicia
Apidae,Bombus schrencki,Fabaceae,Vicia cracca
Apidae,Bombus schrencki,Fabaceae,Vicia sepium
Apidae,Bombus schrencki,Geraniaceae,Geranium pratense
Apidae,Bombus schrencki,Lamiaceae,Lamium album
Apidae,Bombus schrencki,Lamiaceae,Mentha arvensis
Apidae,Bombus schrencki,Onagraceae,Chamaenerion angustifolium
Apidae,Bombus schrencki,Orobanchaceae,Melampyrum nemorosum
Apidae,Bombus schrencki,Plantaginaceae,Linaria vulgaris
Apidae,Bombus schrencki,Ranunculaceae,Delphinium consolida
Apidae,Bombus semenoviellus,Apiaceae,Aegopodium podagraria
Apidae,Bombus semenoviellus,Apiaceae,Pastinaca sativa
Apidae,Bombus semenoviellus,Asteraceae,Arctium tomentosum
Apidae,Bombus semenoviellus,Asteraceae,Centaurea cyanus
Apidae,Bombus semenoviellus,Asteraceae,Centaurea jacea
Apidae,Bombus semenoviellus,Asteraceae,Centaurea scabiosa
Apidae,Bombus semenoviellus,Asteraceae,Cirsium arvense
Apidae,Bombus semenoviellus,Asteraceae,Crepis
Apidae,Bombus semenoviellus,Asteraceae,Crepis tectorum
Apidae,Bombus semenoviellus,Asteraceae,Solidago canadensis
Apidae,Bombus semenoviellus,Asteraceae,Solidago virgaurea
Apidae,Bombus semenoviellus,Asteraceae,Sonchus arvensis
Apidae,Bombus semenoviellus,Asteraceae,Tanacetum vulgare
Apidae,Bombus semenoviellus,Boraginaceae,Echium vulgare
Apidae,Bombus semenoviellus,Brassicaceae,Moricandia arvensis
Apidae,Bombus semenoviellus,Campanulaceae,Campanula rapunculoides
Apidae,Bombus semenoviellus,Caprifoliaceae,Knautia arvensis
Apidae,Bombus semenoviellus,Fabaceae,Trifolium repens
Apidae,Bombus semenoviellus,Fabaceae,Vicia cracca
Apidae,Bombus semenoviellus,Lamiaceae,Galeopsis tetrahit
Apidae,Bombus semenoviellus,Lamiaceae,Mentha arvensis
Apidae,Bombus semenoviellus,Onagraceae,Chamaenerion angustifolium
Apidae,Bombus semenoviellus,Plantaginaceae,Veronica spicata
Apidae,Bombus semenoviellus,Rosaceae,Filipendula ulmaria
Apidae,Bombus semenoviellus,Rosaceae,Sorbaria sorbifolia
Apidae,Bombus sichelii,Asteraceae,Carduus defloratus
Apidae,Bombus sichelii,Asteraceae,Centaurea nigrescens
Apidae,Bombus sichelii,Asteraceae,Hieracium valdepilosum
Apidae,Bombus sichelii,Asteraceae,Solidago virgaurea
Apidae,Bombus sichelii,Caprifoliaceae,Knautia longifolia
Apidae,Bombus sichelii,Caryophyllaceae,Dianthus superbus
Apidae,Bombus sichelii,Fabaceae,Trifolium montanum
Apidae,Bombus sichelii,Fabaceae,Trifolium pratense
Apidae,Bombus soroeensis,Apiaceae,Aegopodium podagraria
Apidae,Bombus soroeensis,Apiaceae,Heracleum austriacum
Apidae,Bombus soroeensis,Asparagaceae,Anthericum ramosum
Apidae,Bombus soroeensis,Asteraceae,Achillea millefolium
Apidae,Bombus soroeensis,Asteraceae,Aposeris foetida
Apidae,Bombus soroeensis,Asteraceae,Arctium lappa
Apidae,Bombus soroeensis,Asteraceae,Arctium minus
Apidae,Bombus soroeensis,Asteraceae,Arctium tomentosum
Apidae,Bombus soroeensis,Asteraceae,Carduus
Apidae,Bombus soroeensis,Asteraceae,Carduus acanthoides
Apidae,Bombus soroeensis,Asteraceae,Carduus crispus
Apidae,Bombus soroeensis,Asteraceae,Carduus defloratus
Apidae,Bombus soroeensis,Asteraceae,Carlina vulgaris
Apidae,Bombus soroeensis,Asteraceae,Centaurea cyanus
Apidae,Bombus soroeensis,Asteraceae,Centaurea jacea
Apidae,Bombus soroeensis,Asteraceae,Centaurea kerneriana subsp. kerneriana
Apidae,Bombus soroeensis,Asteraceae,Centaurea nigrescens
Apidae,Bombus soroeensis,Asteraceae,Centaurea phrygia
Apidae,Bombus soroeensis,Asteraceae,Centaurea scabiosa
Apidae,Bombus soroeensis,Asteraceae,Centaurea stoebe
Apidae,Bombus soroeensis,Asteraceae,Cichorium intybus
Apidae,Bombus soroeensis,Asteraceae,Cirsium
Apidae,Bombus soroeensis,Asteraceae,Cirsium acaule
Apidae,Bombus soroeensis,Asteraceae,Cirsium arvense
Apidae,Bombus soroeensis,Asteraceae,Cirsium erisithales
Apidae,Bombus soroeensis,Asteraceae,Cirsium heterophyllum
Apidae,Bombus soroeensis,Asteraceae,Cirsium monspessulanum
Apidae,Bombus soroeensis,Asteraceae,Cirsium palustre
Apidae,Bombus soroeensis,Asteraceae,Cirsium spinosissimum
Apidae,Bombus soroeensis,Asteraceae,Cirsium vulgare
Apidae,Bombus soroeensis,Asteraceae,Cota tinctoria
Apidae,Bombus soroeensis,Asteraceae,Crepis aurea
Apidae,Bombus soroeensis,Asteraceae,Crepis capillaris
Apidae,Bombus soroeensis,Asteraceae,Echinops sphaerocephalus
Apidae,Bombus soroeensis,Asteraceae,Eupatorium cannabinum
Apidae,Bombus soroeensis,Asteraceae,Hieracium
Apidae,Bombus soroeensis,Asteraceae,Hieracium bifidum
Apidae,Bombus soroeensis,Asteraceae,Jacobaea abrotanifolia
Apidae,Bombus soroeensis,Asteraceae,Leontodon hispidus subsp. bourgaeanus
Apidae,Bombus soroeensis,Asteraceae,Leucanthemum vulgare
Apidae,Bombus soroeensis,Asteraceae,Lophiolepis eriophora
Apidae,Bombus soroeensis,Asteraceae,Petasites japonicus subsp. japonicus
Apidae,Bombus soroeensis,Asteraceae,Picris hieracioides
Apidae,Bombus soroeensis,Asteraceae,Prenanthes purpurea
Apidae,Bombus soroeensis,Asteraceae,Scorzoneroides autumnalis
Apidae,Bombus soroeensis,Asteraceae,Senecio ovatus
Apidae,Bombus soroeensis,Asteraceae,Serratula tinctoria
Apidae,Bombus soroeensis,Asteraceae,Solidago virgaurea
Apidae,Bombus soroeensis,Asteraceae,Sonchus arvensis
Apidae,Bombus soroeensis,Asteraceae,Sonchus oleraceus
Apidae,Bombus soroeensis,Asteraceae,Taraxacum officinale
Apidae,Bombus soroeensis,Asteraceae,Willemetia stipitata
Apidae,Bombus soroeensis,Balsaminaceae,Impatiens glandulifera
Apidae,Bombus soroeensis,Boraginaceae,Anchusa officinalis
Apidae,Bombus soroeensis,Boraginaceae,Borago officinalis
Apidae,Bombus soroeensis,Boraginaceae,Echium vulgare
Apidae,Bombus soroeensis,Boraginaceae,Myosotis alpestris
Apidae,Bombus soroeensis,Brassicaceae,Brassica napus
Apidae,Bombus soroeensis,Brassicaceae,Brassica rapa
Apidae,Bombus soroeensis,Brassicaceae,Cardamine enneaphyllos
Apidae,Bombus soroeensis,Brassicaceae,Moricandia arvensis
Apidae,Bombus soroeensis,Campanulaceae,Campanula
Apidae,Bombus soroeensis,Campanulaceae,Campanula alpina
Apidae,Bombus soroeensis,Campanulaceae,Campanula cochleariifolia
Apidae,Bombus soroeensis,Campanulaceae,Campanula glomerata
Apidae,Bombus soroeensis,Campanulaceae,Campanula latifolia
Apidae,Bombus soroeensis,Campanulaceae,Campanula medium
Apidae,Bombus soroeensis,Campanulaceae,Campanula patula
Apidae,Bombus soroeensis,Campanulaceae,Campanula persicifolia
Apidae,Bombus soroeensis,Campanulaceae,Campanula rapunculoides
Apidae,Bombus soroeensis,Campanulaceae,Campanula rotundifolia
Apidae,Bombus soroeensis,Campanulaceae,Campanula scheuchzeri
Apidae,Bombus soroeensis,Campanulaceae,Campanula serrata
Apidae,Bombus soroeensis,Campanulaceae,Campanula trachelium
Apidae,Bombus soroeensis,Campanulaceae,Jasione montana
Apidae,Bombus soroeensis,Campanulaceae,Phyteuma betonicifolium
Apidae,Bombus soroeensis,Campanulaceae,Phyteuma orbiculare
Apidae,Bombus soroeensis,Campanulaceae,Phyteuma spicatum
Apidae,Bombus soroeensis,Caprifoliaceae,Knautia arvensis
Apidae,Bombus soroeensis,Caprifoliaceae,Knautia dipsacifolia
Apidae,Bombus soroeensis,Caprifoliaceae,Knautia drymeia
Apidae,Bombus soroeensis,Caprifoliaceae,Knautia longifolia
Apidae,Bombus soroeensis,Caprifoliaceae,Lonicera
Apidae,Bombus soroeensis,Caprifoliaceae,Pycnocomon intermedium
Apidae,Bombus soroeensis,Caprifoliaceae,Scabiosa columbaria
Apidae,Bombus soroeensis,Caprifoliaceae,Scabiosa lucida
Apidae,Bombus soroeensis,Caprifoliaceae,Scabiosa triandra
Apidae,Bombus soroeensis,Caprifoliaceae,Succisa pratensis
Apidae,Bombus soroeensis,Caryophyllaceae,Dianthus deltoides
Apidae,Bombus soroeensis,Caryophyllaceae,Silene acaulis
Apidae,Bombus soroeensis,Caryophyllaceae,Silene dioica
Apidae,Bombus soroeensis,Caryophyllaceae,Silene flos-cuculi
Apidae,Bombus soroeensis,Caryophyllaceae,Silene latifolia
Apidae,Bombus soroeensis,Caryophyllaceae,Silene vulgaris
Apidae,Bombus soroeensis,Convolvulaceae,Convolvulus arvensis
Apidae,Bombus soroeensis,Ericaceae,Calluna vulgaris
Apidae,Bombus soroeensis,Ericaceae,Erica carnea
Apidae,Bombus soroeensis,Ericaceae,Erica cinerea
Apidae,Bombus soroeensis,Ericaceae,Rhododendron hirsutum
Apidae,Bombus soroeensis,Ericaceae,Vaccinium myrtillus
Apidae,Bombus soroeensis,Fabaceae,Anthyllis vulneraria
Apidae,Bombus soroeensis,Fabaceae,Galega orientalis
Apidae,Bombus soroeensis,Fabaceae,Hippocrepis comosa
Apidae,Bombus soroeensis,Fabaceae,Lathyrus oleraceus
Apidae,Bombus soroeensis,Fabaceae,Lathyrus pratensis
Apidae,Bombus soroeensis,Fabaceae,Lotus corniculatus
Apidae,Bombus soroeensis,Fabaceae,Medicago lupulina
Apidae,Bombus soroeensis,Fabaceae,Medicago sativa
Apidae,Bombus soroeensis,Fabaceae,"Medicago × varia"
Apidae,Bombus soroeensis,Fabaceae,Melilotus altissimus
Apidae,Bombus soroeensis,Fabaceae,Onobrychis viciifolia
Apidae,Bombus soroeensis,Fabaceae,Securigera varia
Apidae,Bombus soroeensis,Fabaceae,Trifolium arvense
Apidae,Bombus soroeensis,Fabaceae,Trifolium hybridum
Apidae,Bombus soroeensis,Fabaceae,Trifolium medium
Apidae,Bombus soroeensis,Fabaceae,Trifolium pratense
Apidae,Bombus soroeensis,Fabaceae,Trifolium repens
Apidae,Bombus soroeensis,Fabaceae,Vicia cracca
Apidae,Bombus soroeensis,Fabaceae,Vicia faba
Apidae,Bombus soroeensis,Fabaceae,Vicia sepium
Apidae,Bombus soroeensis,Fabaceae,Vicia villosa
Apidae,Bombus soroeensis,Fabaceae,Wisteria floribunda
Apidae,Bombus soroeensis,Gentianaceae,Gentiana asclepiadea
Apidae,Bombus soroeensis,Gentianaceae,Gentiana clusii
Apidae,Bombus soroeensis,Gentianaceae,Gentiana pannonica
Apidae,Bombus soroeensis,Gentianaceae,Gentianella obtusifolia
Apidae,Bombus soroeensis,Geraniaceae,Geranium phaeum
Apidae,Bombus soroeensis,Geraniaceae,Geranium pratense
Apidae,Bombus soroeensis,Geraniaceae,Geranium sanguineum
Apidae,Bombus soroeensis,Geraniaceae,Geranium sylvaticum
Apidae,Bombus soroeensis,Hypericaceae,Hypericum maculatum
Apidae,Bombus soroeensis,Hypericaceae,Hypericum perforatum
Apidae,Bombus soroeensis,Lamiaceae,Ajuga reptans
Apidae,Bombus soroeensis,Lamiaceae,Betonica alopecuros
Apidae,Bombus soroeensis,Lamiaceae,Betonica officinalis
Apidae,Bombus soroeensis,Lamiaceae,Clinopodium alpinum
Apidae,Bombus soroeensis,Lamiaceae,Clinopodium vulgare
Apidae,Bombus soroeensis,Lamiaceae,Galeopsis tetrahit
Apidae,Bombus soroeensis,Lamiaceae,Lamium album
Apidae,Bombus soroeensis,Lamiaceae,Lamium galeobdolon
Apidae,Bombus soroeensis,Lamiaceae,Lamium hybridum
Apidae,Bombus soroeensis,Lamiaceae,Mentha arvensis
Apidae,Bombus soroeensis,Lamiaceae,Mentha longifolia
Apidae,Bombus soroeensis,Lamiaceae,Origanum vulgare
Apidae,Bombus soroeensis,Lamiaceae,Prunella grandiflora
Apidae,Bombus soroeensis,Lamiaceae,Prunella vulgaris
